index,Wind Speed,efficiency
2015-06-06,2.8999999,0.3432122582934185
2015-06-07,2.35,0.14034504168884157
2015-06-08,2.03,0.1229709952102182
2015-06-09,3.3999999,0.16145556146886642
2015-06-10,1.49,0.07113712967890722
2015-06-11,1.7199999,0.06899725031044883
2015-06-12,2.9099998,0.10275855951747384
2015-06-13,2.5,0.07960794748979955
2015-06-14,2.0,0.24383537342558098
2015-06-15,2.6599998,0.21539604399503282
2015-06-16,1.8399999,0.11283705871917687
2015-06-17,1.99,0.08242416178818521
2015-06-18,2.59,0.23292531488380344
2015-06-19,2.8899999,0.20902075572112827
2015-06-20,1.73,0.11041999290402696
2015-06-21,2.31,0.11437821536278162
2015-06-22,3.56,0.1456226716338478
2015-06-23,3.58,0.2489134291289693
2015-06-24,2.51,0.3140189817278694
2015-06-25,1.49,0.1549915735320206
2015-06-26,1.8,0.07999600851516764
2015-06-27,1.18,0.026443587014369347
2015-06-28,2.5,0.09269114777363846
2015-06-29,2.29,0.048152829519247826
2015-06-30,1.4,0.08886597480929571
2015-07-01,2.56,0.08715850629767607
2015-07-02,2.46,0.16739843888593225
2015-07-03,2.31,0.15794083732481815
2015-07-04,2.47,0.0956514990243037
2015-07-05,1.16,0.04782020578321803
2015-07-06,2.98,0.33415380521554017
2015-07-07,2.31,0.1450017739932588
2015-07-08,2.52,0.41118946248004257
2015-07-09,3.6899998,0.5493391875110875
2015-07-10,4.4,0.7711105197800249
2015-07-11,2.45,0.2547565194252262
2015-07-12,1.48,0.05914050026609899
2015-07-13,2.1299999,0.17520400922476492
2015-07-14,2.56,0.1139125421323399
2015-07-15,2.31,0.204397285790314
2015-07-16,2.5,0.09307920879900657
2015-07-17,2.27,0.10724897995387618
2015-07-18,3.35,0.24742770977470285
2015-07-19,4.23,0.18937378037963454
2015-07-20,4.63,0.41444917509313467
2015-07-21,1.2099999,0.15401587723966648
2015-07-22,2.0,0.09251374844775591
2015-07-23,2.1599998,0.22709331204541422
2015-07-24,2.5,0.07379811956714565
2015-07-25,2.51,0.4427665424871386
2015-07-26,2.9399998,0.5226295015078943
2015-07-27,2.37,0.19165779670037253
2015-07-28,2.6299999,0.32895378747560755
2015-07-29,2.3799999,0.3406732304417243
2015-07-30,3.49,0.6323842469398616
2015-07-31,2.9199998,0.4030180060315771
2015-08-01,1.87,0.10458799006563775
2015-08-02,1.7099999,0.14659836792620187
2015-08-03,1.5999999,0.08953122228135532
2015-08-04,2.1499999,0.2029780911832535
2015-08-05,1.64,0.18245520667021464
2015-08-06,1.5899999,0.08040624445627106
2015-08-07,1.35,0.15066746496363315
2015-08-08,2.06,0.16634513038850451
2015-08-09,2.09,0.1546811247117261
2015-08-10,2.55,0.11131807699130743
2015-08-11,1.61,0.12940172077346107
2015-08-12,1.18,0.09891121163739577
2015-08-13,2.33,0.20174738335994322
2015-08-14,3.6399999,0.33825616462657443
2015-08-15,2.77,0.33944252261841407
2015-08-16,2.1699998,0.20516232038318255
2015-08-17,3.83,0.5048784814617704
2015-08-18,4.73,0.5178175447933298
2015-08-19,2.95,0.33007362072024127
2015-08-20,2.56,0.249445627106617
2015-08-21,1.86,0.14691990420436402
2015-08-22,1.99,0.12117482703565727
2015-08-23,2.34,0.18764413695227958
2015-08-24,2.99,0.45924250487848145
2015-08-25,3.98,0.36576414759623915
2015-08-26,1.36,0.1609566258648217
2015-08-27,2.12,0.32948598545325525
2015-08-28,2.83,0.22750354798651767
2015-08-29,1.9699999,0.07384246939861629
2015-08-30,1.37,0.10006430725563244
2015-08-31,1.64,0.14660945538406955
2015-09-01,1.7099999,0.23489888238424694
2015-09-02,1.6899999,0.26629856306546035
2015-09-03,1.5699999,0.04186624090828455
2015-09-04,1.0699999,0.0912608657087103
2015-09-05,2.31,0.4930814262905801
2015-09-06,4.0499997,0.6703920525102005
2015-09-07,4.6,0.6420746851161965
2015-09-08,2.71,0.31996185914493525
2015-09-09,1.28,0.09779137839276211
2015-09-10,2.87,0.20711371296789075
2015-09-11,3.73,0.43624711726095444
2015-09-12,2.7,0.311391254213234
2015-09-13,4.17,0.41342912896930994
2015-09-14,3.78,0.6425625332623736
2015-09-15,2.46,0.2545902075572113
2015-09-16,2.0,0.15388282774525455
2015-09-17,2.04,0.3038296079474898
2015-09-18,1.6999999,0.3204829696647153
2015-09-19,1.52,0.07335462125243924
2015-09-20,1.36,0.1472303530246585
2015-09-21,2.21,0.16726538939152033
2015-09-22,2.3799999,0.2492460528649991
2015-09-23,1.87,0.12534371119389748
2015-09-24,2.06,0.09684894447401099
2015-09-25,2.11,0.14913739577789606
2015-09-26,2.28,0.2622072911122938
2015-09-27,2.12,0.21970906510555258
2015-09-28,2.12,0.16657796700372537
2015-09-29,2.01,0.154326326059961
2015-09-30,2.1499999,0.05080273194961859
2015-10-01,1.3,0.21346682632605998
2015-10-02,1.89,0.31329829696647155
2015-10-03,2.04,0.1650478978179883
2015-10-04,1.9399999,0.16603468156821005
2015-10-05,1.9499999,0.045746851161965585
2015-10-06,1.67,0.26085462125243924
2015-10-07,4.33,0.5890655490509137
2015-10-08,2.26,0.3335661699485542
2015-10-09,2.47,0.18771066169948553
2015-10-10,1.81,0.21960927798474364
2015-10-11,2.6399999,0.32399769380876353
2015-10-12,2.62,0.35752616640056767
2015-10-13,2.3899999,0.14657619301046657
2015-10-14,2.78,0.27054505942877416
2015-10-15,5.89,0.6323177221926557
2015-10-16,3.53,0.29372893383005144
2015-10-17,1.27,0.06816569097037432
2015-10-18,2.31,0.07182455206670216
2015-10-19,1.27,0.025600940216427177
2015-10-20,1.06,0.03634468689018982
2015-10-21,1.77,0.1194673585240376
2015-10-22,1.5899999,0.2422166045769026
2015-10-23,3.58,0.6758470817810893
2015-10-24,1.3,0.1557676955827568
2015-10-25,2.77,0.3343587014369345
2015-10-26,1.8299999,0.15279625687422388
2015-10-27,1.61,0.1640167642362959
2015-10-28,3.25,0.4655512684051801
2015-10-29,2.78,0.21969797764768495
2015-10-30,1.75,0.0698953343977293
2015-10-31,1.9599999,0.31735630654603514
2015-11-01,2.48,0.47424383537342557
2015-11-02,2.23,0.17114599964520133
2015-11-03,1.41,0.07255632428596771
2015-11-04,1.66,0.048064129856306544
2015-11-05,1.63,0.02723079652297321
2015-11-06,1.7199999,0.11586393471704808
2015-11-07,1.36,0.21986428951569983
2015-11-08,7.64,0.7943830938442433
2015-11-09,3.02,0.6341249778250843
2015-11-10,6.19,0.9940460351250665
2015-11-11,3.35,0.7712435692744368
2015-11-12,5.5299997,0.7400656377505765
2015-11-13,2.46,0.3945582756785524
2015-11-14,3.9399998,0.9443853113358169
2015-11-15,2.59,0.35484300159659393
2015-11-16,1.9799999,0.23242637927975876
2015-11-17,2.08,0.45163650878126665
2015-11-18,5.3399997,0.8832268937378037
2015-11-19,3.6599998,0.9990464786233811
2015-11-20,4.0099998,0.5108213588788363
2015-11-21,1.92,0.06412985630654604
2015-11-22,2.1299999,0.09419904204364024
2015-11-23,1.41,0.12184007450771688
2015-11-24,1.75,0.40667686712790496
2015-11-25,2.5,0.39821713677488024
2015-11-26,1.7099999,0.07512861451126485
2015-11-27,1.4699999,0.19390855064750756
2015-11-28,1.79,0.38220684761397905
2015-11-29,2.82,0.7982526166400568
2015-11-30,5.33,1.0223855774348058
2015-12-01,4.0,0.8713189639879368
2015-12-02,3.06,0.37526609898882385
2015-12-03,2.0,0.3319030512684052
2015-12-04,3.1399999,0.8323465495831116
2015-12-05,3.1499999,0.9646420968600319
2015-12-06,4.65,1.069119212346993
2015-12-07,2.31,0.5213211814795103
2015-12-08,1.81,0.19199042043640235
2015-12-09,2.04,0.3529248713854888
2015-12-10,2.1599998,0.5795525102004613
2015-12-11,2.27,0.7538473478800781
2015-12-12,3.8799999,0.7461748270356573
2015-12-13,2.54,0.6639169771154869
2015-12-14,1.8299999,0.15728667731062623
2015-12-15,1.4,0.12848146177044525
2015-12-16,1.7199999,0.1187466737626397
2015-12-17,3.33,0.5139147596239134
2015-12-18,2.1699998,0.5595063863757318
2015-12-19,2.96,0.5250687422387794
2015-12-20,2.55,0.5284171545148129
2015-12-21,3.54,0.6616773106262197
2015-12-22,4.98,0.9905867482703565
2015-12-23,3.54,1.0440504701082136
2015-12-24,1.8199999,0.5671678197622848
2015-12-25,3.49,0.8383448642895157
2015-12-26,4.0,0.798962213943587
2015-12-27,2.87,0.6416977115486961
2015-12-28,2.22,0.45833333333333337
2015-12-29,2.79,0.45078277452545684
2015-12-30,2.57,0.6078587901365975
2015-12-31,2.76,0.6789404825261665
2016-01-01,2.31,0.16558215022448733
2016-01-02,3.84,0.44006340249969667
2016-01-03,2.46,0.26942270355539377
2016-01-04,3.11,0.28751820167455405
2016-01-05,1.35,0.10426525907050116
2016-01-06,1.8199999,0.10121647858269628
2016-01-07,1.7099999,0.15334910811794686
2016-01-08,2.95,0.3884540711078752
2016-01-09,1.5899999,0.2057699308336367
2016-01-10,3.03,0.3484179711200097
2016-01-11,1.9699999,0.12299023176798933
2016-01-12,1.42,0.0930560611576265
2016-01-13,2.55,0.24579086275937387
2016-01-14,2.06,0.17535038223516564
2016-01-15,1.75,0.07258676131537435
2016-01-16,1.9499999,0.11952432957165392
2016-01-17,1.2099999,0.043077296444606235
2016-01-18,1.04,0.09944181531367553
2016-01-19,1.5699999,0.27403379444242204
2016-01-20,1.93,0.29516290498725883
2016-01-21,1.56,0.2742233952190268
2016-01-22,2.6399999,0.1804923552966873
2016-01-23,1.28,0.2547324353840553
2016-01-24,1.6899999,0.18844800388302388
2016-01-25,2.04,0.22417637422642883
2016-01-26,2.4099998,0.4423082756946972
2016-01-27,2.83,0.6693514136633903
2016-01-28,3.6799998,0.7343996481009586
2016-01-29,3.4499998,0.610605509040165
2016-01-30,3.23,0.759715143793229
2016-01-31,3.1399999,0.7196942118674918
2016-02-01,5.35,0.48527181167334066
2016-02-02,3.9299998,0.803854204586822
2016-02-03,5.25,0.7697412328600898
2016-02-04,3.4199998,0.5929498847227278
2016-02-05,3.01,0.31232556728552363
2016-02-06,2.45,0.34197154471544716
2016-02-07,2.6399999,0.5024496420337338
2016-02-08,3.74,0.6614336852323747
2016-02-09,3.27,0.7006127897099866
2016-02-10,2.34,0.4203449217327994
2016-02-11,3.03,0.2680879140880961
2016-02-12,2.4099998,0.2172673219269506
2016-02-13,1.9599999,0.0930484771265623
2016-02-14,1.7099999,0.10002578570561824
2016-02-15,1.17,0.15086154592889214
2016-02-16,2.3999999,0.1830709258585123
2016-02-17,4.35,0.3888105205678922
2016-02-18,1.3299999,0.20125743235044288
2016-02-19,1.81,0.10472788496541682
2016-02-20,1.8299999,0.4038420701371193
2016-02-21,2.71,0.5183836912995996
2016-02-22,3.1499999,0.640266654532217
2016-02-23,2.12,0.41367855842737533
2016-02-24,3.36,0.42823231403955836
2016-02-25,1.6899999,0.19804938721029
2016-02-26,1.8199999,0.13593617279456377
2016-02-27,1.9699999,0.1043107632568863
2016-02-28,1.35,0.07802451158839947
2016-02-29,4.27,0.28760921004732437
2016-03-01,2.1599998,0.20285007887392306
2016-03-02,2.31,0.23382326174008009
2016-03-03,2.1299999,0.06690632204829511
2016-03-04,1.43,0.06866581725518747
2016-03-05,2.58,0.27545959228249
2016-03-06,2.6699998,0.2856449460016988
2016-03-07,1.4399999,0.08268869069287708
2016-03-08,2.12,0.06560186870525422
2016-03-09,2.8799999,0.10408324232496056
2016-03-10,3.1499999,0.14921581118796262
2016-03-11,1.73,0.15761891760708652
2016-03-12,2.1299999,0.16015956801359058
2016-03-13,2.29,0.13090037616794079
2016-03-14,1.51,0.1390911297172673
2016-03-15,2.9099998,0.26102718116733403
2016-03-16,1.25,0.08557820652833395
2016-03-17,2.18,0.26864913238684623
2016-03-18,2.6699998,0.34051541075112246
2016-03-19,2.51,0.24563159810702584
2016-03-20,2.4299998,0.2575309428467419
2016-03-21,2.23,0.29504914452129594
2016-03-22,1.93,0.18331361485256645
2016-03-23,1.8299999,0.08201371192816405
2016-03-24,2.1299999,0.04124196092707196
2016-03-25,1.75,0.10013196214051692
2016-03-26,2.05,0.1338353961897828
2016-03-27,2.8999999,0.35805859356452097
2016-03-28,1.8299999,0.2329359301055697
2016-03-29,4.2999997,0.3620237228491688
2016-03-30,2.59,0.26595680135905836
2016-03-31,2.32,0.19304392670792378
2016-04-01,2.74,0.29307729644460623
2016-04-02,1.76,0.1934534643853901
2016-04-03,3.0,0.2546186749180925
2016-04-04,2.19,0.13491232860089797
2016-04-05,1.2099999,0.10305181410023055
2016-04-06,2.72,0.3479856813493508
2016-04-07,3.12,0.2767792136876593
2016-04-08,2.58,0.09762164785826963
2016-04-09,2.7,0.1636103021477976
2016-04-10,1.99,0.2410205072199976
2016-04-11,2.09,0.17393216842616188
2016-04-12,1.16,0.035212656231039925
2016-04-13,2.0,0.028258099745176558
2016-04-14,1.79,0.1013757432350443
2016-04-15,1.26,0.10860332483921853
2016-04-16,2.75,0.26360575172915907
2016-04-17,2.3,0.21339188205314888
2016-04-18,2.7,0.29021811673340614
2016-04-19,3.98,0.5588217449338673
2016-04-20,3.49,0.49786888727096223
2016-04-21,3.73,0.3159583181652712
2016-04-22,2.5,0.40887786676374227
2016-04-23,2.11,0.07112304331998544
2016-04-24,3.72,0.1753883023904866
2016-04-25,2.4199998,0.08014045625530883
2016-04-26,2.9399998,0.2734877442058003
2016-04-27,2.21,0.25324596529547383
2016-04-28,2.83,0.2529426040529062
2016-04-29,1.99,0.1297020992597986
2016-04-30,2.5,0.20329753670671036
2016-05-01,1.5,0.10598683412207256
2016-05-02,2.02,0.11463262953525057
2016-05-03,1.27,0.10408324232496056
2016-05-04,1.8499999,0.2086215265137726
2016-05-05,1.9,0.13915180196578086
2016-05-06,1.9799999,0.16116066011406383
2016-05-07,3.1399999,0.21471150345831816
2016-05-08,4.92,0.20420762043441332
2016-05-09,3.08,0.1318256279577721
2016-05-10,3.74,0.14238259919912633
2016-05-11,1.78,0.13378989200339764
2016-05-12,2.56,0.20220543623346682
2016-05-13,2.27,0.17474365975003034
2016-05-14,1.89,0.22872679286494357
2016-05-15,5.7799997,0.4292864943574809
2016-05-16,3.53,0.5214703919427254
2016-05-17,3.05,0.3067209683290863
2016-05-18,2.22,0.041249544958136146
2016-05-19,1.1999999,0.047650467176313556
2016-05-20,2.21,0.07564312583424342
2016-05-21,2.26,0.06680014561339644
2016-05-22,2.05,0.14903379444242204
2016-05-23,3.8999999,0.3201977915301541
2016-05-24,3.6899998,0.2335578206528334
2016-05-25,1.8499999,0.12424918092464507
2016-05-26,1.7099999,0.07282945030942847
2016-05-27,2.28,0.03910326416697003
2016-05-28,3.4299998,0.0731479796141245
2016-05-29,2.61,0.2044427253974032
2016-05-30,4.0899997,0.2997967479674797
2016-05-31,2.7,0.15865792986288071
2016-06-01,2.46,0.15586700643125834
2016-06-02,2.99,0.15065677709015896
2016-06-03,2.49,0.10851231646644824
2016-06-04,1.3399999,0.07078176192209683
2016-06-05,2.31,0.17556273510496298
2016-06-06,3.04,0.17943817497876471
2016-06-07,1.68,0.04269051086033248
2016-06-08,2.45,0.17004914452129596
2016-06-09,1.73,0.08632902560368888
2016-06-10,2.9299998,0.36137908020871257
2016-06-11,1.6899999,0.13610302147797598
2016-06-12,1.77,0.1234452736318408
2016-06-13,3.51,0.27338156777090156
2016-06-14,4.0899997,0.15828631234073534
2016-06-15,1.6899999,0.066147918941876
2016-06-16,2.61,0.12599350806940907
2016-06-17,5.5499997,0.4837701735226308
2016-06-18,2.6499999,0.28701007159325326
2016-06-19,1.75,0.05948155563645189
2016-06-20,2.55,0.12900436840189297
2016-06-21,2.32,0.14244327144763985
2016-06-22,1.29,0.03253549326538042
2016-06-23,1.38,0.10114063827205436
2016-06-24,2.48,0.17405351292318894
2016-06-25,2.9299998,0.20964537070743844
2016-06-26,3.03,0.20545898556000486
2016-06-27,2.51,0.06186294139060793
2016-06-28,1.31,0.06410023055454435
2016-06-29,1.9399999,0.09082635602475428
2016-06-30,3.07,0.06453252032520325
2016-07-01,1.4399999,0.06272752093192574
2016-07-02,3.62,0.18635481130930712
2016-07-03,1.5,0.1434367795170489
2016-07-04,2.34,0.19514470331270478
2016-07-05,2.5,0.13517018565708044
2016-07-06,3.9099998,0.6386740080087367
2016-07-07,2.95,0.49987107147190873
2016-07-08,2.9099998,0.169139060793593
2016-07-09,2.85,0.36387422642883144
2016-07-10,2.6,0.15394824657201794
2016-07-11,2.95,0.25917667758767143
2016-07-12,2.28,0.07971575051571411
2016-07-13,1.4599999,0.04210654046838976
2016-07-14,3.87,0.3659446669093557
2016-07-15,3.4199998,0.4561112122315253
2016-07-16,2.24,0.10453070015774783
2016-07-17,1.67,0.10324899890789953
2016-07-18,2.6,0.15870343404926585
2016-07-19,1.73,0.13207590098289043
2016-07-20,1.7099999,0.07931379686931198
2016-07-21,2.3999999,0.1465614003154957
2016-07-22,2.18,0.09899435748088824
2016-07-23,1.35,0.04280427132629535
2016-07-24,1.37,0.04332756946972455
2016-07-25,1.64,0.02897099866521053
2016-07-26,1.0799999,0.04844679043805364
2016-07-27,1.92,0.07725094041985196
2016-07-28,2.1399999,0.05402863730129838
2016-07-29,1.14,0.04923552966872952
2016-07-30,2.1499999,0.12761649071714598
2016-07-31,1.92,0.04973607571896615
2016-08-01,1.88,0.19966478582696273
2016-08-02,1.43,0.07801692755733527
2016-08-03,1.39,0.10186112122315252
2016-08-04,2.4099998,0.16169154228855723
2016-08-05,2.81,0.1650891882053149
2016-08-06,1.79,0.17776968814464264
2016-08-07,2.4099998,0.27974456983375806
2016-08-08,2.25,0.2806698216235894
2016-08-09,1.49,0.15708045140152893
2016-08-10,1.76,0.13242476641184323
2016-08-11,1.93,0.21608421308093678
2016-08-12,1.4499999,0.1147843101565344
2016-08-13,1.9599999,0.26949095983497146
2016-08-14,1.75,0.27611181895401044
2016-08-15,2.2,0.15742931683048172
2016-08-16,1.6999999,0.12978552360150467
2016-08-17,1.4,0.09991202523965538
2016-08-18,1.7099999,0.15177162965659508
2016-08-19,1.0799999,0.06143065161994903
2016-08-20,2.12,0.12489382356510131
2016-08-21,1.7199999,0.11062067710229341
2016-08-22,1.9699999,0.08133873316345104
2016-08-23,1.76,0.11370737774541925
2016-08-24,1.66,0.04522357723577236
2016-08-25,1.39,0.13975852445091616
2016-08-26,2.1399999,0.36118189540104356
2016-08-27,1.6999999,0.14425585487198156
2016-08-28,1.91,0.15968935808761073
2016-08-29,2.59,0.3504959956315981
2016-08-30,2.83,0.2878822351656352
2016-08-31,1.62,0.06491172187841282
2016-09-01,2.54,0.1263727096226186
2016-09-02,1.36,0.08094436354811309
2016-09-03,1.29,0.1268049993932775
2016-09-04,2.52,0.13234134207013712
2016-09-05,2.32,0.1786646038102172
2016-09-06,2.24,0.09681774056546535
2016-09-07,1.36,0.044935384055333094
2016-09-08,1.28,0.045701371192816406
2016-09-09,1.25,0.07173734983618493
2016-09-10,1.2099999,0.03515956801359058
2016-09-11,1.04,0.03266442179347167
2016-09-12,1.0799999,0.050213869676010194
2016-09-13,1.93,0.10618401892974154
2016-09-14,1.73,0.1485635845164422
2016-09-15,1.3,0.08780032763014198
2016-09-16,1.42,0.13337277029486713
2016-09-17,3.1699998,0.2928042713262954
2016-09-18,3.03,0.3365186263802936
2016-09-19,2.23,0.17033733770173523
2016-09-20,1.22,0.061362395340371315
2016-09-21,1.49,0.10685141366339036
2016-09-22,1.8,0.09637028273267809
2016-09-23,1.52,0.13394915665574567
2016-09-24,2.52,0.19956619342312829
2016-09-25,1.93,0.08205921611454921
2016-09-26,2.1299999,0.15567740565465354
2016-09-27,1.25,0.09524784613517777
2016-09-28,2.6299999,0.47796080572746025
2016-09-29,2.81,0.5279244023783521
2016-09-30,2.24,0.3548643975245723
2016-10-01,1.65,0.130551510738988
2016-10-02,1.8299999,0.1451431865064919
2016-10-03,1.7199999,0.22703555393762892
2016-10-04,5.24,0.7533597257614366
2016-10-05,2.57,0.7341493750758403
2016-10-06,1.8399999,0.46607662904987257
2016-10-07,1.3199999,0.11470088581482829
2016-10-08,1.62,0.09424675403470452
2016-10-09,1.5999999,0.07576447033127048
2016-10-10,1.3299999,0.048272357723577235
2016-10-11,2.81,0.23261740080087367
2016-10-12,4.38,0.39110089794927805
2016-10-13,2.48,0.25728066982162356
2016-10-14,3.59,0.3997542773935202
2016-10-15,4.92,0.5763636087853415
2016-10-16,3.56,0.41035675282125955
2016-10-17,3.1499999,0.37442361363912147
2016-10-18,1.76,0.134358694333212
2016-10-19,2.6799998,0.15008039072928042
2016-10-20,2.21,0.185755672855236
2016-10-21,2.08,0.1949399344739716
2016-10-22,1.61,0.0795564858633661
2016-10-23,2.46,0.15188539012255795
2016-10-24,2.03,0.22042227884965418
2016-10-25,1.8199999,0.11865216599927193
2016-10-26,1.1,0.06603415847591312
2016-10-27,1.15,0.15136209197912875
2016-10-28,3.55,0.6689267079237957
2016-10-29,2.21,0.7662222424463051
2016-10-30,2.6799998,0.5241354204586822
2016-10-31,2.02,0.18600594588035432
2016-11-01,2.55,0.327213020264531
2016-11-02,3.54,0.7208318165271205
2016-11-03,3.6699998,0.5239427860696517
2016-11-04,1.86,0.23775178983133113
2016-11-05,2.52,0.3270613396432472
2016-11-06,1.79,0.12993720422278848
2016-11-07,2.81,0.1293380657687174
2016-11-08,1.41,0.08757280669821624
2016-11-09,1.7099999,0.07819136027181167
2016-11-10,1.7199999,0.06444909598349714
